0.13,3.2231462
0.14,1.9758658
0.15,1.8281124
0.16,1.8309895
0.17,1.9172147
0.18,1.8268977
0.19,1.8997461
0.2,1.8619196
0.21,1.8701996
0.22,1.9012415
0.23,1.8302004
0.24,1.8623811
0.25,1.8910755
0.26,2.0216415
0.27,2.0671604
0.28,2.328818
0.29,2.3890993
0.3,2.9550551
0.31,2.8210368
0.32,2.6263479
0.33,2.431355
0.34,2.5114217
0.35,2.2030714
0.36,2.364617
0.37,2.0048981
0.38,2.0408231
0.39,5.0979161
0.4,2.3494297
0.41,2.1119951
0.42,2.0522415
0.43,2.2202326
0.44,2.0801735
0.45,2.0619715
0.46,2.2004559
0.47,2.3770784
0.48,2.316231
0.49,2.3100817
0.5,2.3236279
0.51,2.42944
0.52,2.3912594
0.53,2.3909511
0.54,2.3922409
0.55,2.4389553
0.56,2.5232952
0.57,2.5618358
0.58,2.4325718
0.59,2.5259951
0.6,2.48102
0.61,2.6117721
0.62,2.7854924
0.63,2.821541
0.64,2.7247254
0.65,2.8597769
0.66,2.6398637
0.67,2.7616263
0.68,2.7047164
0.69,2.7174315
0.7,2.6902514
0.71,2.6752205
0.72,2.6695955
0.73,2.6246929
0.74,2.543703
0.75,2.8033421
0.76,2.8809115
0.77,2.8682015
0.78,2.8278565
0.79,2.8365804
0.8,2.7478399
0.81,2.9340653
0.82,2.7569128
0.83,2.8422778
0.84,2.7397256
0.85,2.7817099
0.86,2.748281
0.87,2.7254869
0.88,3.0325233
0.89,2.8357755
0.9,3.0338923
0.91,3.0130169
0.92,3.6159302
0.93,3.0300961
0.94,3.0747581
0.95,3.8650938
0.96,2.8328923
0.97,2.878309
0.98,3.0425203
0.99,3.2771224
1,2.8708706
