0.13,14
0.14,14
0.15,14
0.16,14
0.17,14
0.18,14
0.19,14
0.2,14
0.21,14
0.22,14
0.23,14
0.24,14
0.25,14
0.26,98
0.27,98
0.28,97
0.29,86
0.3,86
0.31,96
0.32,99
0.33,99
0.34,104
0.35,105
0.36,113
0.37,109
0.38,109
0.39,109
0.4,71
0.41,14
0.42,14
0.43,14
0.44,15
0.45,15
0.46,15
0.47,15
0.48,15
0.49,15
0.5,15
0.51,15
0.52,14
0.53,15
0.54,8
0.55,8
0.56,8
0.57,8
0.58,8
0.59,8
0.6,8
0.61,8
0.62,8
0.63,9
0.64,9
0.65,9
0.66,8
0.67,8
0.68,8
0.69,8
0.7,8
0.71,8
0.72,8
0.73,8
0.74,8
0.75,8
0.76,1239
0.77,8
0.78,8
0.79,378
0.8,8
0.81,382
0.82,8
0.83,1115
0.84,8
0.85,1112
0.86,8
0.87,8
0.88,377
0.89,1235
0.9,377
0.91,377
0.92,1019
0.93,377
0.94,377
0.95,377
0.96,377
0.97,394
0.98,377
0.99,379
1,377
