0.13,0.0155908
0.14,0.011958
0.15,0.0144507
0.16,0.0152057
0.17,0.0150684
0.18,0.015818
0.19,0.0205256
0.2,0.0169745
0.21,0.0163621
0.22,0.0154658
0.23,0.0162803
0.24,0.019481
0.25,0.017752
0.26,0.0178072
0.27,0.019081
0.28,0.0205952
0.29,0.0185497
0.3,0.0195207
0.31,0.0240876
0.32,0.0210584
0.33,0.0223573
0.34,0.0225469
0.35,0.0240085
0.36,0.0219087
0.37,0.0282866
0.38,0.0211148
0.39,0.0208317
0.4,0.0340522
0.41,0.0282666
0.42,0.0245236
0.43,0.0256231
0.44,0.0301905
0.45,0.0270542
0.46,0.0410003
0.47,0.0310267
0.48,0.0275309
0.49,0.0357059
0.5,0.0273244
0.51,0.0301517
0.52,0.0318252
0.53,0.0443402
0.54,0.0269532
0.55,0.0377862
0.56,0.0325352
0.57,0.0318443
0.58,0.0345385
0.59,0.0371107
0.6,0.0358698
0.61,0.032529
0.62,0.0452589
0.63,0.0495759
0.64,0.039998
0.65,0.0398652
0.66,0.0349764
0.67,0.0351173
0.68,0.0395006
0.69,0.036697
0.7,0.0378778
0.71,0.0508914
0.72,0.0421806
0.73,0.0430227
0.74,0.0455337
0.75,0.0433512
0.76,0.044711
0.77,0.0468029
0.78,0.0662143
0.79,0.0562731
0.8,0.0687977
0.81,0.0427459
0.82,0.0437764
0.83,0.0464129
0.84,0.0430401
0.85,0.0462882
0.86,0.0491375
0.87,0.0505192
0.88,0.0498913
0.89,0.0477768
0.9,0.0477373
0.91,0.0754424
0.92,0.0619421
0.93,0.0550985
0.94,0.0492144
0.95,0.0522031
0.96,0.0511389
0.97,0.0552095
0.98,0.0551588
0.99,0.0809568
1,0.0577835
