0.2,3
0.21,3
0.22,1
0.23,1
0.24,1
0.25,1
0.26,1
0.27,1
0.28,1
0.29,1
0.3,1
0.31,1
0.32,1
0.33,1
0.34,1
0.35,1
0.36,1
0.37,1
0.38,1
0.39,2
0.4,1
0.41,2
0.42,1
0.43,1
0.44,1
0.45,1
0.46,1
0.47,1
0.48,2
0.49,1
0.5,1
0.51,2
0.52,2
0.53,3
0.54,4
0.55,4
0.56,1
0.57,3
0.58,1
0.59,2
0.6,1
0.61,1
0.62,1
0.63,1
0.64,2
0.65,3
0.66,3
0.67,2
0.68,3
0.69,1
0.7,2
0.71,2
0.72,2
0.73,1
0.74,3
0.75,3
0.76,2
0.77,3
0.78,3
0.79,3
0.8,3
0.81,3
0.82,3
0.83,3
0.84,3
0.85,3
0.86,3
0.87,3
0.88,3
0.89,3
0.9,3
0.91,3
0.92,3
0.93,3
0.94,3
0.95,3
0.96,3
0.97,3
0.98,3
0.99,3
1,3
