0.2,0.0230243
0.21,0.0226287
0.22,0.0199133
0.23,0.0233462
0.24,0.0231688
0.25,0.0219127
0.26,0.0267483
0.27,0.0251308
0.28,0.0281718
0.29,0.0249419
0.3,0.0526664
0.31,0.0267037
0.32,0.0533376
0.33,0.0259959
0.34,0.0271204
0.35,0.0310518
0.36,0.0380377
0.37,0.0304016
0.38,0.0337454
0.39,0.0310952
0.4,0.0321537
0.41,0.0303657
0.42,0.0369803
0.43,0.0353119
0.44,0.0419992
0.45,0.0869107
0.46,0.0388818
0.47,0.0384336
0.48,0.0395401
0.49,0.0353621
0.5,0.0374865
0.51,0.0694306
0.52,0.0390709
0.53,0.0441598
0.54,0.0414322
0.55,0.0470692
0.56,0.0430224
0.57,0.0677862
0.58,0.0458517
0.59,0.0759399
0.6,0.0582599
0.61,0.0530342
0.62,0.0463582
0.63,0.0475894
0.64,0.0502637
0.65,0.0462965
0.66,0.0660385
0.67,0.0494703
0.68,0.0551022
0.69,0.051356
0.7,0.0518326
0.71,0.0546977
0.72,0.0947772
0.73,0.0854148
0.74,0.0922709
0.75,0.1217849
0.76,0.0757355
0.77,0.0670375
0.78,0.0569553
0.79,0.0911938
0.8,0.0642026
0.81,0.0706981
0.82,0.0759064
0.83,0.0722959
0.84,0.0610343
0.85,0.0631325
0.86,0.070502
0.87,0.066047
0.88,0.0947974
0.89,0.1045729
0.9,0.0792238
0.91,0.0716897
0.92,0.1028406
0.93,0.0810959
0.94,0.0980142
0.95,0.1137446
0.96,0.0796854
0.97,0.0871148
0.98,0.0825888
0.99,0.1089656
1,0.0820249
