0.3,5.122212
0.31,5.0408434
0.32,5.1627861
0.33,5.1532341
0.34,5.4039276
0.35,5.1845491
0.36,5.1723062
0.37,5.1241518
0.38,5.137717
0.39,5.1208254
0.4,5.6315838
0.41,5.1663436
0.42,5.1405378
0.43,5.9384241
0.44,5.6495616
0.45,5.3580114
0.46,5.1975852
0.47,5.2724644
0.48,5.3581429
0.49,5.2829664
0.5,5.2918988
0.51,5.2678927
0.52,5.2605926
0.53,5.3944824
0.54,5.6215797
0.55,5.7230188
0.56,5.6557387
0.57,5.6476333
0.58,5.8237118
0.59,5.6259963
0.6,5.8280368
0.61,5.6846378
0.62,5.6527899
0.63,5.7331151
0.64,5.7000641
0.65,5.9215524
0.66,6.1020302
0.67,5.7490592
0.68,5.7965231
0.69,5.7713929
0.7,6.2611005
0.71,5.7376439
0.72,5.7038629
0.73,5.9404037
0.74,5.7943003
0.75,5.8568592
0.76,7.6149376
0.77,7.9159019
0.78,7.7432187
0.79,7.6668429
0.8,5.8974115
0.81,8.0452735
0.82,8.0258124
0.83,7.7133537
0.84,7.7670842
0.85,5.8971654
0.86,7.7815226
0.87,8.3430194
0.88,7.9585169
