mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2,dy,A1,Cvb,sumsqrt
8.78181555289193e-05,1,1,0.455642921166386,0.0974281255713593,0.5,8.78181555289193e-05,4.98289754939229e-05,0.455642921166386,0,0.0974281255713593,0,-0.000548084794944137,0.0154,0.00015938,0.598510480772915
8.64504051276051e-05,1,1,0.455586896393476,0.0977222157748334,0.5,8.64504051276051e-05,4.9904473987091e-05,0.455586896393476,0,0.0977222157748334,0,-0.000545056987921429,0.0154,0.00015938,0.598217920676607
8.7449027683631e-05,1,1,0.455532760757302,0.0980171011293551,0.5,8.7449027683631e-05,4.99796566124503e-05,0.455532760757302,0,0.0980171011293551,0,-0.000491412657812043,0.0154,0.00015938,0.59792613225042
8.82679401416871e-05,1,1,0.455484586872938,0.0983117998173542,0.5,8.82679401416871e-05,5.00545260739623e-05,0.455484586872938,0,0.0983117998173542,0,-0.000488444599143531,0.0154,0.00015938,0.597639345304159
8.77296226901829e-05,1,1,0.455435352168707,0.0986043597092838,0.5,8.77296226901829e-05,5.01290850477139e-05,0.455435352168707,0,0.0986043597092838,0,-0.000485484453680176,0.0154,0.00015938,0.597353322966754
8.82282152589765e-05,1,1,0.455387449994204,0.0988971777447501,0.5,8.82282152589765e-05,5.02033356276641e-05,0.455387449994204,0,0.0988971777447501,0,-0.000482532201680386,0.0154,0.00015938,0.597068063330684
8.80735189731798e-05,1,1,0.455339189362194,0.0991885665090593,0.5,8.80735189731798e-05,5.02772798857744e-05,0.455339189362194,0,0.0991885665090593,0,-0.00047958782348596,0.0154,0.00015938,0.596783564496488
8.80930435884469e-05,1,1,0.455291396996029,0.0994793562808025,0.5,8.80930435884469e-05,5.03509198723353e-05,0.455291396996029,0,0.0994793562808025,0,-0.000476651299521147,0.0154,0.00015938,0.59649982457267
8.82432523820973e-05,1,1,0.455244028574541,0.0997695062768949,0.5,8.82432523820973e-05,5.04242576162867e-05,0.455244028574541,0,0.0997695062768949,0,-0.000473722610291754,0.0154,0.00015938,0.596216841675615
8.68024472656894e-05,1,1,0.455195361617137,0.100057297537834,0.5,8.68024472656894e-05,5.04972951255326e-05,0.455195361617137,0,0.100057297537834,0,-0.000470801736384238,0.0154,0.00015938,0.595934613929501
8.71908557973051e-05,1,1,0.455148815570813,0.100346153014856,0.5,8.71908557973051e-05,5.05700343872489e-05,0.455148815570813,0,0.100346153014856,0,-0.000467888658464842,0.0154,0.00015938,0.595653139466213
8.71730466623888e-05,1,1,0.455102154225617,0.100633839985558,0.5,8.71730466623888e-05,5.06424773681862e-05,0.455102154225617,0,0.100633839985558,0,-0.000464983357278711,0.0154,0.00015938,0.595372416425265
8.8555911766607e-05,1,1,0.455056482701098,0.100921467040486,0.5,8.8555911766607e-05,5.07146260149665e-05,0.455056482701098,0,0.100921467040486,0,-0.000416566616071167,0.0154,0.00015938,0.595092442953708
8.87359515105837e-05,1,1,0.455015148655354,0.101207837328593,0.5,8.87359515105837e-05,5.0786482750528e-05,0.455015148655354,0,0.101207837328593,0,-0.000413716376529143,0.0154,0.00015938,0.594817040212165
8.86639285267458e-05,1,1,0.454973847186304,0.10149320525337,0.5,8.86639285267458e-05,5.08580499738574e-05,0.454973847186304,0,0.10149320525337,0,-0.00041087382444194,0.0154,0.00015938,0.594542380266482
8.81736391634387e-05,1,1,0.454932411322504,0.101777407252787,0.5,8.81736391634387e-05,5.09293295663768e-05,0.454932411322504,0,0.101777407252787,0,-0.000408038940780579,0.0154,0.00015938,0.594268461277996
8.78803100613149e-05,1,1,0.4548914555247,0.102061061181056,0.5,8.78803100613149e-05,5.10003233905907e-05,0.4548914555247,0,0.102061061181056,0,-0.000405211706591222,0.0154,0.00015938,0.593995281415302
8.78980906670268e-05,1,1,0.454851093178337,0.102344283801268,0.5,8.78980906670268e-05,5.10710332903551e-05,0.454851093178337,0,0.102344283801268,0,-0.000402392102994381,0.0154,0.00015938,0.593722838854182
8.87367308664602e-05,1,1,0.454811833271181,0.102627587463154,0.5,8.87367308664602e-05,5.11414610911413e-05,0.454811833271181,0,0.102627587463154,0,-0.000399580111184156,0.0154,0.00015938,0.593451131777526
8.77625627432605e-05,1,1,0.454771041375074,0.102908341084975,0.5,8.77625627432605e-05,5.12116086002949e-05,0.454771041375074,0,0.102908341084975,0,-0.00039677571242747,0.0154,0.00015938,0.593180158375261
8.89189161261927e-05,1,1,0.454732660061475,0.103190490569185,0.5,8.89189161261927e-05,5.12814776072904e-05,0.454732660061475,0,0.103190490569185,0,-0.000393978888063317,0.0154,0.00015938,0.592909916844279
8.77502230674557e-05,1,1,0.454692233005926,0.103469582907041,0.5,8.77502230674557e-05,5.13510698839812e-05,0.454692233005926,0,0.103469582907041,0,-0.000391189619502037,0.0154,0.00015938,0.592640405388364
8.8156173476862e-05,1,1,0.454653028955081,0.103748890145749,0.5,8.8156173476862e-05,5.14203871848442e-05,0.454653028955081,0,0.103748890145749,0,-0.000347486550481595,0.0154,0.00015938,0.592371622218124
8.93848832943669e-05,1,1,0.454619645996212,0.104028925097048,0.5,8.93848832943669e-05,5.14894316891873e-05,0.454619645996212,0,0.104028925097048,0,-0.00034474806981873,0.0154,0.00015938,0.592107018113418
8.83107860982265e-05,1,1,0.454584233704735,0.104305936305608,0.5,8.83107860982265e-05,5.1558205555619e-05,0.454584233704735,0,0.104305936305608,0,-0.000342017059275535,0.0154,0.00015938,0.591843135804689
8.99592105669973e-05,1,1,0.454551816663238,0.104584951598065,0.5,8.99592105669973e-05,5.16267104822641e-05,0.454551816663238,0,0.104584951598065,0,-0.000339293500472049,0.0154,0.00015938,0.591579973515985
8.90292571981836e-05,1,1,0.45451709322796,0.104860672560068,0.5,8.90292571981836e-05,5.1694948150874e-05,0.45451709322796,0,0.104860672560068,0,-0.000336577375096469,0.0154,0.00015938,0.591317529477938
8.93029875461754e-05,1,1,0.454483844718025,0.105136883725628,0.5,8.93029875461754e-05,5.17629202270498e-05,0.454483844718025,0,0.105136883725628,0,-0.000333868664904473,0.0154,0.00015938,0.591055801927701
8.98889462442814e-05,1,1,0.454451178937458,0.105412696099247,0.5,8.98889462442814e-05,5.18306283604612e-05,0.454451178937458,0,0.105412696099247,0,-0.000331167351718569,0.0154,0.00015938,0.590794789108885
8.80967853114722e-05,1,1,0.454416404799484,0.10568542178034,0.5,8.80967853114722e-05,5.18980741850622e-05,0.454416404799484,0,0.10568542178034,0,-0.00032847341742744,0.0154,0.00015938,0.590534489271494
8.9247987587426e-05,1,1,0.454384843049954,0.105960384686774,0.5,8.9247987587426e-05,5.19652593193024e-05,0.454384843049954,0,0.105960384686774,0,-0.000325786843985312,0.0154,0.00015938,0.590274900671865
8.95046395432022e-05,1,1,0.454352655040156,0.106233749327787,0.5,8.95046395432022e-05,5.20321853663352e-05,0.454352655040156,0,0.106233749327787,0,-0.000323107613411319,0.0154,0.00015938,0.590016021572609
8.96154617366415e-05,1,1,0.454320027355794,0.106505705433085,0.5,8.96154617366415e-05,5.20988539142218e-05,0.454320027355794,0,0.106505705433085,0,-0.000283981067366358,0.0154,0.00015938,0.589757850242546
8.872968651658e-05,1,1,0.454290875165746,0.106776529034491,0.5,8.872968651658e-05,5.2165266926475e-05,0.454290875165746,0,0.106776529034491,0,-0.000281348440833425,0.0154,0.00015938,0.589503474231709
8.95055629421479e-05,1,1,0.454263647526802,0.107048320958938,0.5,8.95055629421479e-05,5.22314263486523e-05,0.454263647526802,0,0.107048320958938,0,-0.000278723075219842,0.0154,0.00015938,0.58924979980299
8.96606474627986e-05,1,1,0.45423606127021,0.107318801129762,0.5,8.96606474627986e-05,5.22973337198777e-05,0.45423606127021,0,0.107318801129762,0,-0.000276104952741432,0.0154,0.00015938,0.588996825238004
9.01661860374539e-05,1,1,0.454209086918502,0.107588943148086,0.5,9.01661860374539e-05,5.23629905650188e-05,0.454209086918502,0,0.107588943148086,0,-0.000273494055676219,0.0154,0.00015938,0.588744548824374
8.87530102695082e-05,1,1,0.454180454581623,0.107856480189049,0.5,8.87530102695082e-05,5.24283983948733e-05,0.454180454581623,0,0.107856480189049,0,-0.000270890366363862,0.0154,0.00015938,0.588492968855681
8.95078784065786e-05,1,1,0.454154250297927,0.10812550134291,0.5,8.95078784065786e-05,5.24935587063525e-05,0.454154250297927,0,0.10812550134291,0,-0.000268293867205082,0.0154,0.00015938,0.588242083631405
9.05766581484902e-05,1,1,0.454128619216974,0.108394154797945,0.5,9.05766581484902e-05,5.25584729826616e-05,0.454128619216974,0,0.108394154797945,0,-0.000265704540661109,0.0154,0.00015938,0.587991891456871
8.95577804564264e-05,1,1,0.45410115905334,0.108660041294355,0.5,8.95577804564264e-05,5.26231426934767e-05,0.45410115905334,0,0.108660041294355,0,-0.000263122369253137,0.0154,0.00015938,0.587742390643201
8.92804099410178e-05,1,1,0.454074698256992,0.108925992294744,0.5,8.92804099410178e-05,5.26875692951197e-05,0.454074698256992,0,0.108925992294744,0,-0.000260547335561777,0.0154,0.00015938,0.587493579507256
9.00149340694016e-05,1,1,0.454049005725894,0.10919177969682,0.5,9.00149340694016e-05,5.27517542307291e-05,0.454049005725894,0,0.10919177969682,0,-0.000225461461104994,0.0154,0.00015938,0.587245456371587
9.0609622243062e-05,1,1,0.454027180935328,0.109457257030483,0.5,9.0609622243062e-05,5.28156992758004e-05,0.454027180935328,0,0.109457257030483,0,-0.000222929291687543,0.0154,0.00015938,0.587000786971231
8.95337569533646e-05,1,1,0.45400393845513,0.109720396493197,0.5,8.95337569533646e-05,5.28794061901721e-05,0.45400393845513,0,0.109720396493197,0,-0.000220404181579154,0.0154,0.00015938,0.586756799672516
8.94658330098208e-05,1,1,0.453981956075043,0.109983878826591,0.5,8.94658330098208e-05,5.29428763742537e-05,0.453981956075043,0,0.109983878826591,0,-0.000217886113545928,0.0154,0.00015938,0.586513492810227
9.10527768353353e-05,0,1,0.454531578643504,0.109679072324774,0.5,9.10527768353353e-05,5.28690811664759e-05,0.454531578643504,0,0.109679072324774,0,0.00585214768412251,0.0154,0.00015938,0.587241437841992
8.96329892917797e-05,0,1,0.455115373624373,0.109334615462376,0.5,8.96329892917797e-05,5.27863378885538e-05,0.455115373624373,0,0.109334615462376,0,0.00585214768412251,0.0154,0.00015938,0.588031256109738
8.92637447524288e-05,0,1,0.455700219148246,0.108991746436996,0.5,8.92637447524288e-05,5.27035946106317e-05,0.455700219148246,0,0.108991746436996,0,0.00585214768412251,0.0154,0.00015938,0.588819558703046
