0.23,10.3602761
0.24,9.8285789
0.25,9.8082332
0.26,9.7234376
0.27,9.7438955
0.28,9.7805552
0.29,10.1846826
0.3,10.1921629
0.31,10.1612835
0.32,10.4091413
0.33,10.1817619
0.34,10.2719928
0.35,10.2606752
0.36,10.2179138
0.37,10.76353
0.38,10.0836529
0.39,10.0039095
0.4,9.9593797
0.41,9.9096293
0.42,9.8829582
0.43,10.056499
0.44,10.2463883
0.45,9.9897983
0.46,10.5801
0.47,10.2419376
0.48,9.8889836
0.49,10.044651
0.5,10.0045094
0.51,10.888488
0.52,11.9544786
0.53,11.4691503
0.54,11.5162953
0.55,11.5023943
0.56,11.6305497
0.57,11.225676
0.58,10.3780549
0.59,10.2798297
0.6,10.7231179
0.61,10.4673342
0.62,10.4202495
0.63,12.2166892
0.64,12.0758772
0.65,12.8060039
0.66,12.4538519
0.67,12.8014963
0.68,12.8438506
0.69,12.409459
0.7,12.571245
0.71,13.6353608
0.72,12.7444255
0.73,12.4576238
0.74,12.6906971
0.75,12.7146339
0.76,12.681655
0.77,12.7886837
0.78,12.8045674
0.79,12.088272
0.8,12.0652944
0.81,12.8308821
0.82,12.7411856
0.83,12.7694612
0.84,12.7633102
0.85,12.6519537
0.86,13.1655504
0.87,12.8348225
0.88,12.9008103
0.89,13.0346286
0.9,12.9447009
0.91,12.7355736
0.92,13.3525886
0.93,13.1189917
0.94,13.7496708
0.95,13.0354199
0.96,12.7742531
0.97,12.5405153
0.98,13.3922346
0.99,13.3277838
1,12.9504938
