0.1,257
0.11,250
0.12,246
0.13,546
0.14,498
0.15,345
0.16,33
0.17,33
0.18,33
0.19,33
0.2,33
0.21,29
0.22,21
0.23,19
0.24,18
0.25,16
0.26,19
0.27,19
0.28,19
0.29,19
0.3,19
0.31,19
0.32,19
0.33,19
0.34,19
0.35,19
0.36,16
0.37,16
0.38,16
0.39,4
0.4,4
0.41,4
0.42,4
0.43,4
0.44,4
0.45,4
0.46,4
0.47,4
0.48,4
0.49,17
0.5,17
0.51,5
0.52,5
0.53,5
0.54,5
0.55,4
0.56,5
0.57,4
0.58,4
0.59,5
0.6,4
0.61,4
0.62,5
0.63,5
0.64,3
0.65,3
0.66,2
0.67,1
0.68,1
0.69,1
0.7,1
0.71,1
0.72,1
0.73,1
0.74,1
0.75,1
0.76,1
0.77,1
0.78,1
0.79,1
0.8,1
0.81,1
0.82,1
0.83,0
0.84,1
0.85,1
0.86,0
0.87,0
0.88,0
0.89,0
0.9,0
0.91,0
0.92,0
0.93,0
0.94,0
0.95,0
0.96,0
0.97,0
0.98,0
0.99,0
1,0
