0.1,0.045596
0.11,0.058816
0.12,0.0283057
0.13,0.0210724
0.14,0.0205195
0.15,0.0175976
0.16,0.0470738
0.17,0.0281982
0.18,0.0198586
0.19,0.0228419
0.2,0.0229508
0.21,0.0268179
0.22,0.0276104
0.23,0.0372537
0.24,0.0288787
0.25,0.0267673
0.26,0.0356084
0.27,0.0329938
0.28,0.0329778
0.29,0.0327206
0.3,0.0373336
0.31,0.0356586
0.32,0.0468786
0.33,0.0426742
0.34,0.0456669
0.35,0.0476411
0.36,0.0601414
0.37,0.0424043
0.38,0.0571099
0.39,0.0730179
0.4,0.0533647
0.41,0.0603849
0.42,0.0565571
0.43,0.0658959
0.44,0.0762102
0.45,0.0660747
0.46,0.0606605
0.47,0.0687662
0.48,0.064718
0.49,0.086965
0.5,0.0605158
0.51,0.0757749
0.52,0.0779792
0.53,0.1162854
0.54,0.0712977
0.55,0.0888102
0.56,0.1067488
0.57,0.0937384
0.58,0.1047687
0.59,0.0907123
0.6,0.094056
0.61,0.0946559
0.62,0.1038637
0.63,0.1888718
0.64,0.1410014
0.65,0.1286359
0.66,0.1109198
0.67,0.1064146
0.68,0.1075303
0.69,0.1464257
0.7,0.1169969
0.71,0.1532551
0.72,0.1321634
0.73,0.1316986
0.74,0.1461937
0.75,0.1718688
0.76,0.1307606
0.77,0.2054202
0.78,0.1833796
0.79,0.2390645
0.8,0.1827085
0.81,0.1574505
0.82,0.1810852
0.83,0.1973037
0.84,0.1883563
0.85,0.1794849
0.86,0.197757
0.87,0.1581173
0.88,0.2109276
0.89,0.1698806
0.9,0.203279
0.91,0.1687093
0.92,0.2314967
0.93,0.1770472
0.94,0.1943697
0.95,0.2014477
0.96,0.1812497
0.97,0.2148131
0.98,0.2168574
0.99,0.2211048
1,0.2310933
